turn	x1	x2	y1	y2
338	9.257677e-6	-1.451385e-6	9.615187e-6	2.714389e-7
339	1.039056e-5	1.169828e-7	1.149195e-5	-2.461432e-7
340	1.053821e-5	1.783557e-7	1.05814e-5	1.947737e-7
341	9.284905e-6	-1.433583e-6	9.511359e-6	3.075822e-7
342	1.004835e-5	-2.944519e-7	1.136249e-5	-2.613325e-7
343	1.075989e-5	4.792204e-7	1.080012e-5	1.69676e-7
344	9.46708e-6	-1.243076e-6	9.451618e-6	3.427702e-7
345	9.70425e-6	-7.326502e-7	1.119625e-5	-2.662841e-7
346	1.084298e-5	6.117442e-7	1.100463e-5	1.372848e-7
347	9.767974e-6	-9.248215e-7	9.434574e-6	3.762813e-7
348	9.4179e-6	-1.115675e-6	1.100549e-5	-2.669805e-7
349	1.076692e-5	5.665108e-7	1.119279e-5	9.26974e-8
350	1.012768e-5	-5.162764e-7	9.453621e-6	4.187724e-7
351	9.238658e-6	-1.377465e-6	1.079278e-5	-2.575262e-7
352	1.054127e-5	3.535351e-7	1.13652e-5	3.797831e-8
353	1.047191e-5	-9.114207e-8	9.516473e-6	4.57097e-7
354	9.194808e-6	-1.480415e-6	1.056039e-5	-2.35291e-7
355	1.020574e-5	1.311035e-8	1.150573e-5	-2.56657e-8
356	1.074684e-5	2.854467e-7	9.627229e-6	4.916523e-7
357	9.318119e-6	-1.406411e-6	1.033256e-5	-2.010176e-7
358	9.828344e-6	-4.125606e-7	1.159608e-5	-9.317038e-8
359	1.089481e-5	5.350592e-7	9.7731e-6	5.227357e-7
360	9.598673e-6	-1.181806e-6	1.011956e-5	-1.559981e-7
361	9.485683e-6	-8.541798e-7	1.164071e-5	-1.682009e-7
362	1.087691e-5	6.216811e-7	9.95271e-6	5.446147e-7
363	9.956931e-6	-8.147106e-7	9.916055e-6	-9.672796e-8
364	9.253141e-6	-1.217556e-6	1.163569e-5	-2.466201e-7
365	1.070849e-5	5.198449e-7	1.015599e-5	5.569346e-7
366	1.032917e-5	-3.667738e-7	9.740781e-6	-2.639951e-8
367	9.163077e-6	-1.444406e-6	1.158227e-5	-3.219298e-7
368	1.042705e-5	2.356383e-7	1.037517e-5	5.521573e-7
369	1.063745e-5	8.087699e-8	9.601122e-6	5.817408e-8
370	9.217967e-6	-1.492787e-6	1.148436e-5	-3.92861e-7
371	1.007154e-5	-1.807679e-7	1.059745e-5	5.19083e-7
372	1.084261e-5	4.448854e-7	9.505218e-6	1.599091e-7
373	9.411158e-6	-1.338816e-6	1.134337e-5	-4.535446e-7
374	9.713237e-6	-6.560645e-7	1.081588e-5	4.672898e-7
375	1.091811e-5	6.440172e-7	9.450339e-6	2.746469e-7
376	9.710815e-6	-1.018521e-6	1.117192e-5	-5.011275e-7
377	9.402042e-6	-1.09975e-6	1.101909e-5	3.88319e-7
378	1.083842e-5	6.369689e-7	9.443296e-6	3.92244e-7
379	1.006046e-5	-5.757989e-7	1.09832e-5	-5.258252e-7
380	9.192891e-6	-1.409679e-6	1.119558e-5	2.908252e-7
381	1.062067e-5	4.230031e-7	9.477963e-6	5.053616e-7
382	1.041468e-5	-1.045395e-7	1.078057e-5	-5.314835e-7
383	9.131777e-6	-1.54913e-6	1.133689e-5	1.818199e-7
384	1.029612e-5	2.95527e-8	9.565587e-6	6.038343e-7
385	1.070918e-5	3.039229e-7	1.055874e-5	-5.067267e-7
386	9.242346e-6	-1.482265e-6	1.144653e-5	5.41393e-8
387	9.92016e-6	-4.416158e-7	9.696766e-6	6.889911e-7
388	1.087931e-5	5.81039e-7	1.033515e-5	-4.504377e-7
389	9.499349e-6	-1.231413e-6	1.150308e-5	-7.978712e-8
390	9.56515e-6	-9.052564e-7	9.874e-6	7.446404e-7
391	1.089332e-5	6.737444e-7	1.012845e-5	-3.668473e-7
392	9.862145e-6	-8.347784e-7	1.150446e-5	-2.057259e-7
393	9.300157e-6	-1.276223e-6	1.00707e-5	7.740755e-7
394	1.074784e-5	5.567738e-7	9.960146e-6	-2.576119e-7
395	1.025398e-5	-3.506487e-7	1.145034e-5	-3.329384e-7
